inx,value,variable,name
2015-10-01,0.478476703166962,Rainf,a
2016-10-01,1.87951636314392,ET,a
2016-10-01,2.40546202659607,GPP,a
2016-10-01,1.87951636314392,LE,a
2016-10-01,2.41907691955566,Rainf,a
2017-10-01,2.424471616745,ET,a
2017-10-01,2.60312676429749,GPP,a
2017-10-01,2.424471616745,LE,a
2017-10-01,4.88390064239502,Rainf,a
2018-10-01,1.26596879959106,ET,a
2018-10-01,3.15510153770447,GPP,a
2018-10-01,1.26596879959106,LE,a
2018-10-01,0.42018324136734,Rainf,a
2019-10-01,1.35396945476532,ET,a
2019-10-01,2.26613354682922,GPP,a
2019-10-01,1.35396945476532,LE,a
2019-10-01,0.743980288505554,Rainf,a
2013-10-15,0.648066222667694,ET,a
2013-10-15,2.50592565536499,GPP,a
2013-10-15,0.648066222667694,LE,a
2013-10-15,0.225345820188522,Rainf,a
2014-10-15,1.65480649471283,ET,a
2014-10-15,2.42479348182678,GPP,a
2014-10-15,1.65480649471283,LE,a
2014-10-15,1.63797616958618,Rainf,a
2015-10-15,1.50600135326386,ET,a
2015-10-15,2.65574431419373,GPP,a
2015-10-15,1.50600135326386,LE,a
2015-10-15,1.29548156261444,Rainf,a
2016-10-15,1.61903607845306,ET,a
2016-10-15,2.04337453842163,GPP,a
2016-10-15,1.61903607845306,LE,a
2016-10-15,2.59285950660706,Rainf,a
2017-10-15,0.568312764167786,ET,a
2017-10-15,2.74794435501099,GPP,a
2017-10-15,0.568312764167786,LE,a
2017-10-15,0.110608525574207,Rainf,a
2018-10-15,1.09338474273682,ET,a
2018-10-15,3.18490791320801,GPP,a
2018-10-15,1.09338474273682,LE,a
2018-10-15,0.480267822742462,Rainf,a
2019-10-15,0.929958343505859,ET,a
2019-10-15,2.38445043563843,GPP,a
2019-10-15,0.929958343505859,LE,a
2019-10-15,0.423204958438873,Rainf,a
2013-11-01,0.417754530906677,ET,a
2013-11-01,2.26265287399292,GPP,a
2013-11-01,0.417754530906677,LE,a
2013-11-01,0.0524380840361118,Rainf,a
2014-11-01,0.538441956043243,ET,a
2014-11-01,2.13077187538147,GPP,a
2014-11-01,0.538441956043243,LE,a
2014-11-01,0.226042613387108,Rainf,a
2015-11-01,1.25475537776947,ET,a
2015-11-01,1.83114302158356,GPP,a
2015-11-01,1.25475537776947,LE,a
2015-11-01,1.81055390834808,Rainf,a
2016-11-01,0.254780977964401,ET,a
